measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,561,Drug use disorders,3,Rate,1992,187.64514193699017,268.5471114729861,124.29598734031445
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,1,Number,1990,93.29737739639384,96.93195009754811,89.46617763033657
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1990,2.5939563217164967e-05,2.8826609988232747e-05,2.3318511745452007e-05
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1990,0.7025310049766911,0.7298994057148409,0.6736819987449406
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1991,13568.149809969103,21222.192076945023,9277.78313358586
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1991,0.0012819537681289029,0.0019725253078260244,0.0008928075809367096
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1991,40.47182934774879,63.30273089203323,27.67428580660433
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,854,Executions and police conflict,1,Number,1992,140.2497034305069,156.43308026070866,127.01043496714384
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1992,1.54360149870441e-05,1.7144456409473157e-05,1.395227508935068e-05
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1992,0.6226636857348565,0.6945126866115153,0.5638855814238163
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1992,155008.1972108509,175712.8205330982,139886.50054786538
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1992,0.017066029566645127,0.0192316226495157,0.01516610105546416
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1992,688.1866630274068,780.108547739059,621.0511814653768
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,1,Number,1992,18917.063700504073,25533.25489064381,12877.35484248408
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,2,Percent,1992,0.005402799670888274,0.0069510416136784065,0.003969294860715353
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,3,Rate,1992,138.17094432552878,186.49585346856367,94.05668380519015
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,561,Drug use disorders,1,Number,1994,43122.57256311964,60160.35021366276,28442.95375284347
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,561,Drug use disorders,2,Percent,1994,0.004054388905952144,0.005449320915200372,0.002855129172225538
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,561,Drug use disorders,3,Rate,1994,124.47624856507791,173.65695648136156,82.10252707167871
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,854,Executions and police conflict,1,Number,1994,2188.7740265541124,3305.9345778582333,1494.8746572988675
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1994,0.00020682984017444782,0.00031387473289321303,0.00013903774569135814
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1994,6.3180455985862976,9.542805769554425,4.315057714685381
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,1,Number,1997,99.73469685338138,102.93580332912785,96.55099230638398
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1997,2.7862726626955103e-05,3.148001621495118e-05,2.4624050073700516e-05
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1997,0.6818308636015585,0.7037150549782806,0.6600656395700196
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,1,Number,1991,18633.535237143842,25408.05346661612,12886.440161158684
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,2,Percent,1991,0.005257406569413569,0.006814873910459487,0.0038667140196228075
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,3,Rate,1991,138.1471465351256,188.3727398345772,95.5387646307202
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1994,15541.607373038682,22892.6437188001,11297.755310044005
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1994,0.0014664561449312034,0.0021453826328374503,0.0010720668919745543
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1994,44.861910305456476,66.0811783824379,32.61174170771062
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1992,889.0860082238906,1014.040729882379,784.6735681293262
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1992,0.0002553149422977653,0.00029523888177706914,0.0002218201020252729
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1992,6.493917623147657,7.406591606955562,5.731285236028596
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,561,Drug use disorders,1,Number,1997,48362.61634975078,67897.38282978494,32745.763125154685
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,561,Drug use disorders,2,Percent,1997,0.006085387386761417,0.008277106922132895,0.00429222493877911
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,561,Drug use disorders,3,Rate,1997,198.00547348803795,277.98441131854526,134.06719531948542
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,561,Drug use disorders,1,Number,1997,283451.3633581765,386309.23827163316,196475.7778012071
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,561,Drug use disorders,2,Percent,1997,0.004845126265332613,0.00631769975685158,0.0035806603156729316
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,561,Drug use disorders,3,Rate,1997,170.1379819122849,231.87707906895668,117.93202168339295
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,1,Number,1994,19534.896268258824,26617.529929851225,13326.910734041892
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,2,Percent,1994,0.005522190806642044,0.007012617413064309,0.004134005976522264
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,3,Rate,1994,138.7076290157698,188.99790488393649,94.62779656666812
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,1,Number,1997,20.79592714226335,22.52284102542095,19.364144007487408
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1997,1.94291108129932e-05,2.1714543688168836e-05,1.7303980649975456e-05
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1997,0.6368488294855189,0.6897333716166623,0.5930022913042007
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,854,Executions and police conflict,1,Number,1997,150.70976133984666,164.95958145755318,138.28016784409476
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1997,1.9023511130742705e-05,2.0985386833616527e-05,1.7240175007754688e-05
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1997,0.617033566537375,0.6753749589699285,0.5661445176986664
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1991,1131.2187518076958,1275.2754577501883,1005.6630099006234
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1991,0.00032091014745035904,0.00036906051274661176,0.0002796505505351888
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1991,8.386741468025008,9.454763322811575,7.45588389028598
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1994,148.91195448273535,234.9234784747324,97.13111957032451
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1994,4.22198744286826e-05,6.840347503413258e-05,2.851158604072234e-05
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1994,1.0573500803260443,1.6680753381994653,0.6896800020964629
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,1,Number,1994,97.37118645985483,100.84861621289451,93.92525520283951
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1994,2.7703154585379232e-05,3.1099470118030884e-05,2.4534839056249524e-05
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1994,0.6913845982506834,0.7160761056684491,0.6669167460620544
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,561,Drug use disorders,1,Number,1992,6200.437846746012,8622.059357812961,4132.697613506937
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,561,Drug use disorders,2,Percent,1992,0.0058118070755457255,0.007702829280743455,0.004117022745868384
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,561,Drug use disorders,3,Rate,1992,195.0638720426591,271.247341701727,130.0133987949223
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1997,34861.03418908997,50872.663443338846,24612.93034079651
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1997,0.004393819268727585,0.006473651809931321,0.003189655214283294
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1997,142.72750528991972,208.2820693539215,100.76987751889094
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,561,Drug use disorders,1,Number,1994,6313.58290492221,8729.4854770887,4190.795933212134
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,561,Drug use disorders,2,Percent,1994,0.005848430538432532,0.007895138885263685,0.00411457850793861
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,561,Drug use disorders,3,Rate,1994,196.35346336995192,271.48842941901364,130.33444054743924
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1997,5.821289696344125,8.921439156219718,3.8657258345676118
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1997,5.424865200946853e-06,8.397610609539137e-06,3.7114336939554865e-06
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1997,0.1782695959574988,0.27320773173984303,0.1183829389290875
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,854,Executions and police conflict,1,Number,1997,3016.8164151962233,3345.568944256544,2708.8121183566977
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1997,5.179448615652175e-05,5.9132578693209315e-05,4.538773811455395e-05
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1997,1.8108046847978985,2.0081341002581583,1.6259291249708288
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,1,Number,1994,20.435199161058115,21.833684553204158,19.17100023542779
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1994,1.902582820682798e-05,2.1182038469073733e-05,1.6963636349039316e-05
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1994,0.6355380439845411,0.6790311689431253,0.5962212501490535
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,561,Drug use disorders,1,Number,1992,248808.2655149647,340237.6561443125,172532.97005896273
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,561,Drug use disorders,2,Percent,1992,0.0042596379810247295,0.005640800542214758,0.0031028243539313245
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,561,Drug use disorders,3,Rate,1992,161.649876672223,221.05123815376777,112.09407884500615
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1994,5.502107077823732,8.44508496709537,3.63218531675149
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1994,5.109312376620352e-06,7.925025467327333e-06,3.4844981628617406e-06
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1994,0.17111643211665847,0.2626435269345884,0.11296155879882733
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,854,Executions and police conflict,1,Number,1992,8864.261009601863,9616.379993437607,8154.642357661532
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1992,0.00015238763715002998,0.00017065290144299426,0.0001355464466358805
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1992,5.759079972792757,6.247729096760763,5.298043168677566
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,561,Drug use disorders,1,Number,1990,37666.178547433854,52274.67984665398,25644.152998542806
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,561,Drug use disorders,2,Percent,1990,0.0035604723834808446,0.0047927252527314715,0.0025377305534644208
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,561,Drug use disorders,3,Rate,1990,113.72388528204482,157.83070975862248,77.42629664670797
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,854,Executions and police conflict,1,Number,1990,1470.2132435429057,2306.1046796463597,903.2487619934277
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1990,0.0001395422097438977,0.00021670465912336314,8.57238288651437e-05
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1990,4.438952096992243,6.962723433868397,2.727140436100535
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,17247.998012675016,25429.17458322346,12668.902222252644
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1990,0.0016358616754024583,0.0023750201421199268,0.0012018013774921883
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1990,52.07614424883079,76.77722149269137,38.25067576628519
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,561,Drug use disorders,1,Number,1998,44591.70729996619,59991.09903933635,30229.161892171378
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,561,Drug use disorders,2,Percent,1998,0.004053973445820275,0.005250972844346077,0.002905211481785353
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,561,Drug use disorders,3,Rate,1998,123.70267627904659,166.4224124491615,83.85927460859988
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,561,Drug use disorders,1,Number,1991,6123.34463447627,8505.275330984829,4082.5881680217626
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,561,Drug use disorders,2,Percent,1991,0.005769565144551152,0.007789987149022788,0.004057529829184355
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,561,Drug use disorders,3,Rate,1991,193.81415346507737,269.2062649848261,129.22077997645755
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,561,Drug use disorders,1,Number,1993,41967.81997726146,58156.94770183772,28939.896396199503
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,561,Drug use disorders,2,Percent,1993,0.003936719459406999,0.005213418287846125,0.002841763985260983
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,561,Drug use disorders,3,Rate,1993,122.42583864925612,169.65172600187597,84.42161371848563
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1992,3305.2782647020563,3673.4214711748386,3002.7783560152257
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1992,5.68182769067895e-05,6.47457899494676e-05,5.020343769009249e-05
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1992,2.1474279512001644,2.386609329684001,1.9508947981259386
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,854,Executions and police conflict,1,Number,1993,1975.6667702016703,3018.5755571647683,1298.4407956851637
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1993,0.00018619033808753397,0.0002866692099525171,0.00012167197239478083
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1993,5.763288666517714,8.805595437463014,3.78772839366665
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1997,2423.2473074575173,2760.855437587959,2146.7180954317337
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1997,4.159600159243664e-05,4.8239872778793136e-05,3.6156472046120546e-05
2,DALYs (Disability-Adjusted Life Years),135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1997,1.454522573751825,1.6571674481918564,1.2885395228451
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1993,14156.792072668792,21473.295452695325,9982.569026152854
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1993,0.0013322718447813223,0.001998705332807298,0.0009454794903542732
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1993,41.29728785099295,62.64052328150089,29.120511514846612
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,854,Executions and police conflict,1,Number,1998,3644.683365823998,4714.206470763209,2770.3474497207953
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1998,0.00033312115344828226,0.0004403445146559883,0.00024839275485038603
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1998,10.110783233960039,13.077766972287487,7.685271870125373
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,1,Number,1990,18498.13404652851,25201.186366130816,12526.826181461134
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,2,Percent,1990,0.005112924787074307,0.0066380104345684565,0.0036760906918250026
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,3,Rate,1990,139.29129697490907,189.7654069007853,94.32723654213238
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,1,Number,1993,19207.706202114452,25704.80817150754,13209.710456765208
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,2,Percent,1993,0.005451737794944137,0.0070001870370172475,0.004014483133367046
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,3,Rate,1993,138.28570667374532,185.06153340260303,95.10319068022042
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1993,151.52862801750126,241.98481258534682,98.95655439848541
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1993,4.313227076310913e-05,6.896492109852647e-05,2.9231472089284065e-05
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1993,1.0909289837219915,1.7421674644833347,0.7124368162965282
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,1,Number,1991,94.88183471584966,98.05281844730749,91.5235180655311
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1991,2.693437430055169e-05,2.9993389981582304e-05,2.4079071039577244e-05
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1991,0.7034443307292239,0.726953683551171,0.6785461105848198
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,561,Drug use disorders,1,Number,1993,6248.004685721795,8724.057289623652,4208.176036258127
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,561,Drug use disorders,2,Percent,1993,0.005760638513982728,0.007710727499266958,0.004064275238523926
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,561,Drug use disorders,3,Rate,1993,195.4202016460656,272.8642375390807,131.62003726517705
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1990,631.682062838687,731.7078670779395,551.564381594823
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1990,0.00017547825848757156,0.00020401744571721161,0.0001515180874682373
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1990,4.756577803321679,5.509773988861195,4.153290158037565
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1998,7043.6613782677305,13252.802000339165,3653.5246964966154
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1998,0.0006416867256448675,0.0011842124799620194,0.0003503921586093357
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1998,19.53995072298428,36.76484205034021,10.135310132172627
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,561,Drug use disorders,1,Number,1991,40720.559610792894,58381.4682689981,27238.742820002197
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,561,Drug use disorders,2,Percent,1991,0.004208525406337794,0.005841751966032382,0.002891867555525271
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,561,Drug use disorders,3,Rate,1991,184.00607984037035,263.81133300181915,123.0851032990272
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,1,Number,2002,23120.509921391385,30349.22808757733,16488.33142644571
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,2,Percent,2002,0.006240474877579768,0.007726429827093658,0.004824618801894367
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,561,Drug use disorders,3,Rate,2002,149.63902711604675,196.42425622050354,106.71468241007535
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,854,Executions and police conflict,1,Number,1991,137.7482775753174,153.9129885866601,123.88336751157337
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1991,1.4266038848990643e-05,1.581934632154689e-05,1.2910555028133178e-05
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1991,0.6224502021499546,0.6954945103171074,0.5597981224007214
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1991,199562.90414646248,223401.22598739472,181490.5701223203
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1991,0.02067688699381996,0.023121016361151173,0.01846478880927035
2,DALYs (Disability-Adjusted Life Years),123,Peru,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1991,901.7751235377779,1009.4945702705372,820.1107414877135
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,1,Number,1995,20.59640637227963,22.12229044872238,19.295249632803046
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1995,1.9064602183832176e-05,2.1238607048825472e-05,1.6952713452049876e-05
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1995,0.63701395911069,0.6842071169417063,0.596771258949506
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,1,Number,1995,5.400015709732663,8.173587488489641,3.566998713460943
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,1995,4.985384412881979e-06,7.598532329256969e-06,3.3882655676193534e-06
2,DALYs (Disability-Adjusted Life Years),99,Uruguay,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,1995,0.16701386272638336,0.2527960087827739,0.11032157413939188
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,1,Number,1993,97.12098364159328,100.3756473490797,93.66896159581117
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,2,Percent,1993,2.7741171404935537e-05,3.095548075657648e-05,2.4636514392428618e-05
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,3,Rate,1993,0.6992216412727368,0.7226535631294769,0.6743688398486
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,1,Number,2001,100.79751334719029,103.74768173108959,97.89705815363578
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,2,Percent,2001,2.7389509160949884e-05,3.1177078600156084e-05,2.4005155611992362e-05
2,DALYs (Disability-Adjusted Life Years),98,Chile,3,Both,22,All ages,854,Executions and police conflict,3,Rate,2001,0.6590289111984944,0.6783175443535266,0.6400653101659548
